Time (ms),Latitude,Longitude,Speed (kt),AccelX (g),AccelY,AccelZ,GyroX (dps),GyroY,GyroZ,MagX (uT),MagY,MagZ,Temp (C),Pressure (Pa),Alt (m)
102038.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.1171875,1.0048828125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,29.257314682006836,56.71417999267578,24.09000015258789,99099.453125,0.39634108543395996
102038.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.1171875,1.0048828125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,29.257314682006836,56.71417999267578,24.09000015258789,99099.453125,0.39634108543395996
102038.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.1171875,1.0048828125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,29.257314682006836,56.71417999267578,24.09000015258789,99099.453125,0.39634108543395996
102038.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.1171875,1.0048828125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,29.257314682006836,56.71417999267578,24.09000015258789,99099.453125,0.39634108543395996
102038.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.1171875,1.0048828125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,29.257314682006836,56.71417999267578,24.09000015258789,99099.453125,0.39634108543395996
102038.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.1171875,1.0048828125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,29.257314682006836,56.71417999267578,24.09000015258789,99099.453125,0.39634108543395996
102539.0,43.67809295654297,-79.5370864868164,0.0,0.04638671875,0.126953125,0.9931640625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,28.50712776184082,57.01425552368164,24.09000015258789,99099.1171875,0.4254060983657837
102539.0,43.67809295654297,-79.5370864868164,0.0,0.04638671875,0.126953125,0.9931640625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,28.50712776184082,57.01425552368164,24.09000015258789,99099.1171875,0.4254060983657837
102539.0,43.67809295654297,-79.5370864868164,0.0,0.04638671875,0.126953125,0.9931640625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,28.50712776184082,57.01425552368164,24.09000015258789,99099.1171875,0.4254060983657837
102539.0,43.67809295654297,-79.5370864868164,0.0,0.04638671875,0.126953125,0.9931640625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,28.50712776184082,57.01425552368164,24.09000015258789,99099.1171875,0.4254060983657837
102539.0,43.67809295654297,-79.5370864868164,0.0,0.04638671875,0.126953125,0.9931640625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,28.50712776184082,57.01425552368164,24.09000015258789,99099.1171875,0.4254060983657837
102539.0,43.67809295654297,-79.5370864868164,0.0,0.04638671875,0.126953125,0.9931640625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,28.50712776184082,57.01425552368164,24.09000015258789,99099.1171875,0.4254060983657837
103042.0,43.67809295654297,-79.5370864868164,0.0,0.04931640625,0.1162109375,0.98876953125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,27.756938934326172,56.71417999267578,24.09000015258789,99098.953125,0.438617467880249
103042.0,43.67809295654297,-79.5370864868164,0.0,0.04931640625,0.1162109375,0.98876953125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,24.756189346313477,27.756938934326172,56.71417999267578,24.09000015258789,99098.953125,0.438617467880249
